// magnetic latitude, j_||, magnetic latitude, E_||	
         24.412	       -0.16907		         24.412	    -0.00245554	
        24.6383	      -0.167349		        24.6383	    -0.00234768	
        24.8658	      -0.166026		        24.8658	    -0.00243988	
        25.0922	      -0.165212		        25.0922	    -0.00281364	
        25.3171	      -0.164785		        25.3171	    -0.00277943	
        25.5437	      -0.163697		        25.5437	    -0.00268974	
        25.7688	       -0.16191		        25.7688	    -0.00273133	
        25.9961	      -0.160682		        25.9961	    -0.00271038	
        26.2203	      -0.159107		        26.2203	    -0.00277517	
        26.4458	      -0.158704		        26.4458	    -0.00304956	
        26.6704	      -0.158225		        26.6704	    -0.00288126	
        26.8962	      -0.156289		        26.8962	    -0.00264735	
        27.1189	      -0.156011		        27.1189	    -0.00299395	
         27.344	      -0.155189		         27.344	    -0.00300768	
        27.5672	      -0.153273		        27.5672	    -0.00289205	
        27.7922	      -0.152759		        27.7922	    -0.00295434	
        28.0159	      -0.152588		        28.0159	    -0.00282555	
        28.2382	      -0.151861		        28.2382	    -0.00318429	
        28.4618	      -0.150297		        28.4618	    -0.00332324	
        28.6846	      -0.148758		        28.6846	    -0.00292613	
        28.9083	       -0.14823		        28.9083	    -0.00303836	
        29.1318	      -0.147052		        29.1318	    -0.00327929	
        29.3527	      -0.145263		        29.3527	    -0.00309515	
        29.5757	      -0.143379		        29.5757	    -0.00290402	
        29.7968	      -0.142708		        29.7968	    -0.00288918	
        30.0206	      -0.142318		        30.0206	    -0.00311804	
        30.2418	      -0.141398		        30.2418	    -0.00356705	
        30.4635	      -0.139696		        30.4635	     -0.0030824	
        30.6869	      -0.137894		        30.6869	    -0.00276108	
        30.9078	      -0.137043		        30.9078	    -0.00333969	
        31.1295	      -0.136216		        31.1295	      -0.003112	
        31.3507	      -0.135088		        31.3507	    -0.00303288	
        31.5717	      -0.134232		        31.5717	    -0.00324989	
        31.7933	      -0.134408		        31.7933	    -0.00278157	
        32.0133	      -0.132845		        32.0133	    -0.00287058	
        32.2346	      -0.131034		        32.2346	    -0.00323368	
        32.4554	      -0.131301		        32.4554	       -0.00315	
        32.6772	      -0.131008		        32.6772	    -0.00297585	
        32.8964	       -0.12939		        32.8964	    -0.00294721	
        33.1188	      -0.129493		        33.1188	    -0.00311917	
        33.3385	      -0.129997		        33.3385	    -0.00316737	
        33.5597	      -0.129434		        33.5597	    -0.00334468	
        33.7794	      -0.128587		        33.7794	    -0.00297934	
        34.0005	      -0.126997		        34.0005	    -0.00258447	
        34.2197	       -0.12608		        34.2197	    -0.00318933	
        34.4408	      -0.127261		        34.4408	    -0.00353543	
        34.6612	      -0.128222		        34.6612	    -0.00301659	
        34.8832	      -0.127627		        34.8832	    -0.00310858	
        35.1016	      -0.126635		        35.1016	    -0.00352885	
        35.3221	      -0.125767		        35.3221	    -0.00312151	
        35.5431	      -0.126286		        35.5431	    -0.00333674	
        35.7625	      -0.126632		        35.7625	    -0.00340722	
         35.984	      -0.125273		         35.984	    -0.00311274	
        36.2036	      -0.124833		        36.2036	    -0.00347208	
         36.425	      -0.125414		         36.425	    -0.00354518	
        36.6452	      -0.124567		        36.6452	    -0.00334496	
        36.8661	      -0.124662		        36.8661	    -0.00322592	
        37.0853	      -0.125748		        37.0853	    -0.00312044	
        37.3065	      -0.125736		        37.3065	    -0.00337909	
        37.5273	      -0.125104		        37.5273	    -0.00376042	
         37.748	       -0.12507		         37.748	    -0.00383306	
        37.9689	      -0.124243		        37.9689	    -0.00342081	
        38.1894	      -0.124133		        38.1894	    -0.00293039	
        38.4108	      -0.126889		        38.4108	    -0.00347347	
        38.6315	      -0.128186		        38.6315	    -0.00419935	
        38.8525	       -0.12704		        38.8525	     -0.0045051	
        39.0751	      -0.126864		        39.0751	    -0.00433635	
        39.2957	      -0.126873		        39.2957	    -0.00335384	
        39.5179	      -0.125579		        39.5179	    -0.00355379	
        39.7382	      -0.123958		        39.7382	    -0.00418024	
        39.9601	       -0.12283		        39.9601	    -0.00365555	
        40.1814	      -0.121379		        40.1814	    -0.00364959	
        40.4051	      -0.121128		        40.4051	    -0.00367205	
        40.6261	      -0.121951		        40.6261	    -0.00342181	
        40.8484	      -0.122219		        40.8484	    -0.00359183	
        41.0725	      -0.123137		        41.0725	    -0.00376387	
        41.2949	      -0.122442		        41.2949	    -0.00372454	
        41.5168	      -0.122941		        41.5168	    -0.00391909	
        41.7402	      -0.124018		        41.7402	    -0.00373751	
        41.9654	      -0.124108		        41.9654	    -0.00316908	
        42.1888	      -0.126438		        42.1888	    -0.00407591	
        42.4117	      -0.127568		        42.4117	    -0.00435685	
        42.6365	       -0.12459		        42.6365	    -0.00361876	
        42.8618	      -0.123101		        42.8618	     -0.0039558	
