// magnetic latitude, Alfven speed
        -0.1278	     1.3533e+06	
       0.126006	     1.3533e+06	
       0.379806	     1.3542e+06	
       0.635417	     1.3561e+06	
        0.88921	     1.3588e+06	
        1.14299	     1.3624e+06	
        1.39864	      1.367e+06	
        1.65248	     1.3725e+06	
        1.90623	     1.3789e+06	
        2.16009	     1.3863e+06	
        2.41381	     1.3946e+06	
        2.66945	      1.404e+06	
        2.92324	     1.4144e+06	
         3.1753	     1.4257e+06	
        3.42906	     1.4381e+06	
        3.68289	     1.4516e+06	
        3.93667	     1.4661e+06	
        4.19049	     1.4818e+06	
        4.44244	     1.4986e+06	
        4.69619	     1.5167e+06	
        4.94824	     1.5358e+06	
        5.20024	     1.5562e+06	
        5.45224	     1.5779e+06	
        5.70427	      1.601e+06	
        5.95626	     1.6255e+06	
        6.20834	     1.6514e+06	
        6.46025	     1.6788e+06	
        6.71049	     1.7076e+06	
        6.96247	     1.7382e+06	
        7.21275	     1.7702e+06	
        7.46286	      1.804e+06	
        7.71298	     1.8396e+06	
        7.96335	     1.8772e+06	
        8.21345	     1.9167e+06	
        8.46189	      1.958e+06	
        8.71213	     2.0017e+06	
        8.96054	     2.0474e+06	
        9.20882	     2.0955e+06	
        9.45736	      2.146e+06	
        9.70569	     2.1991e+06	
        9.95237	     2.2545e+06	
        10.2011	     2.3132e+06	
         10.447	     2.3744e+06	
        10.6943	     2.4388e+06	
        10.9408	     2.5064e+06	
        11.1857	     2.5769e+06	
        11.4321	     2.6516e+06	
        11.6768	     2.7296e+06	
        11.9211	     2.8115e+06	
        12.1659	     2.8976e+06	
        12.4111	     2.9881e+06	
        12.6558	     3.0833e+06	
         12.899	     3.1827e+06	
        13.1416	     3.2872e+06	
        13.3849	     3.3971e+06	
         13.628	     3.5128e+06	
        13.8693	     3.6336e+06	
        14.1125	     3.7618e+06	
        14.3532	     3.8956e+06	
        14.5946	     4.0366e+06	
        14.8356	      4.185e+06	
         15.075	     4.3402e+06	
        15.3166	      4.505e+06	
        15.5556	     4.6773e+06	
        15.7955	     4.8589e+06	
        16.0326	     5.0489e+06	
        16.2719	     5.2507e+06	
        16.5097	     5.4621e+06	
        16.7489	     5.6867e+06	
        16.9863	      5.922e+06	
        17.2225	     6.1684e+06	
        17.4595	     6.4305e+06	
        17.6964	     6.7052e+06	
        17.9319	     6.9953e+06	
        18.1675	     7.3018e+06	
        18.4031	     7.6256e+06	
        18.6393	     7.9679e+06	
        18.8731	      8.327e+06	
         19.107	     8.7066e+06	
        19.3425	     9.1112e+06	
        19.5746	     9.5326e+06	
        19.8095	     9.9819e+06	
        20.0417	     1.0454e+07	
        20.2754	     1.0957e+07	
        20.5078	     1.1485e+07	
          20.74	     1.2045e+07	
        20.9723	     1.2637e+07	
         21.203	     1.3259e+07	
        21.4343	     1.3923e+07	
         21.665	     1.4621e+07	
        21.8959	      1.536e+07	
        22.1257	     1.6143e+07	
        22.3548	     1.6965e+07	
        22.5847	     1.7842e+07	
        22.8131	     1.8764e+07	
        23.0437	     1.9748e+07	
        23.2723	     2.0782e+07	
        23.5008	     2.1876e+07	
        23.7278	     2.3024e+07	
        23.9567	     2.4248e+07	
        24.1836	     2.5532e+07	
         24.412	       2.69e+07	
        24.6383	     2.8334e+07	
        24.8658	     2.9848e+07	
        25.0922	     3.1446e+07	
        25.3171	     3.3116e+07	
        25.5437	      3.489e+07	
        25.7688	     3.6742e+07	
        25.9961	     3.8705e+07	
        26.2203	      4.075e+07	
        26.4458	     4.2895e+07	
        26.6704	     4.5141e+07	
        26.8962	      4.749e+07	
        27.1189	     4.9922e+07	
         27.344	     5.2477e+07	
        27.5672	     5.5113e+07	
        27.7922	     5.7872e+07	
        28.0159	     6.0705e+07	
        28.2382	     6.3633e+07	
        28.4618	     6.6651e+07	
        28.6846	     6.9753e+07	
        28.9083	     7.2934e+07	
        29.1318	     7.6185e+07	
        29.3527	     7.9474e+07	
        29.5757	     8.2844e+07	
        29.7968	     8.6233e+07	
        30.0206	     8.9686e+07	
        30.2418	     9.3137e+07	
        30.4635	     9.6605e+07	
        30.6869	     1.0011e+08	
        30.9078	     1.0358e+08	
